Video,Frame_number,Timestamp,Kermit,Pigs,Miss Piggy,Cook,StatlerWaldorf,Rowlf the Dog,Fozzie Bear
211,6233,04:09.32,0,0,0,0,1,0,0
211,6234,04:09.36,0,0,0,0,1,0,0
211,6235,04:09.40,0,0,0,0,1,0,0
211,6236,04:09.44,0,0,0,0,1,0,0
211,6237,04:09.48,0,0,0,0,1,0,0
211,6238,04:09.52,0,0,0,0,1,0,0
211,6239,04:09.56,0,0,0,0,1,0,0
211,6240,04:09.60,0,0,0,0,1,0,0
211,6241,04:09.64,0,0,0,0,1,0,0
211,6242,04:09.68,0,0,0,0,1,0,0
211,6243,04:09.72,0,0,0,0,1,0,0
211,6244,04:09.76,0,0,0,0,1,0,0
211,6245,04:09.80,0,0,0,0,1,0,0
211,6246,04:09.84,0,0,0,0,1,0,0
211,6247,04:09.88,0,0,0,0,1,0,0
211,6248,04:09.92,0,0,0,0,1,0,0
211,6249,04:09.96,0,0,0,0,1,0,0
211,6250,04:10.00,0,0,0,0,1,0,0
211,6251,04:10.04,0,0,0,0,1,0,0
211,6252,04:10.08,0,0,0,0,1,0,0
211,6253,04:10.12,0,0,0,0,1,0,0
211,6254,04:10.16,0,0,0,0,1,0,0
211,6255,04:10.20,0,0,0,0,1,0,0
211,6256,04:10.24,0,0,0,0,1,0,0
211,6257,04:10.28,0,0,0,0,1,0,0
211,6258,04:10.32,0,0,0,0,1,0,0
211,6259,04:10.36,0,0,0,0,1,0,0
211,6260,04:10.40,0,0,0,0,1,0,0
211,6261,04:10.44,0,0,0,0,1,0,0
211,6262,04:10.48,0,0,0,0,1,0,0
211,6263,04:10.52,0,0,0,0,1,0,0
211,6264,04:10.56,0,0,0,0,1,0,0
211,6265,04:10.60,0,0,0,0,1,0,0
211,6266,04:10.64,0,0,0,0,1,0,0
211,6267,04:10.68,0,0,0,0,1,0,0
211,6268,04:10.72,0,0,0,0,1,0,0
211,6269,04:10.76,0,0,0,0,1,0,0
211,6270,04:10.80,0,0,0,0,1,0,0
211,6271,04:10.84,0,0,0,0,1,0,0
211,6272,04:10.88,0,0,0,0,1,0,0
211,6273,04:10.92,0,0,0,0,1,0,0
211,6274,04:10.96,0,0,0,0,1,0,0
211,6275,04:11.00,0,0,0,0,1,0,0
211,6276,04:11.04,0,0,0,0,1,0,0
211,6277,04:11.08,0,0,0,0,1,0,0
211,6278,04:11.12,0,0,0,0,1,0,0
211,6279,04:11.16,0,0,0,0,1,0,0
211,6280,04:11.20,0,0,0,0,1,0,0
211,6281,04:11.24,0,0,0,0,1,0,0
211,6282,04:11.28,0,0,0,0,1,0,0
211,6283,04:11.32,0,0,0,0,1,0,0
211,6284,04:11.36,0,0,0,0,1,0,0
211,6285,04:11.40,0,0,0,0,1,0,0
211,6286,04:11.44,0,0,0,0,1,0,0
211,6287,04:11.48,0,0,0,0,1,0,0
211,6288,04:11.52,0,0,0,0,1,0,0
211,6289,04:11.56,0,0,0,0,1,0,0
211,6290,04:11.60,0,0,0,0,1,0,0
211,6291,04:11.64,0,0,0,0,1,0,0
211,6292,04:11.68,0,0,0,0,1,0,0
211,6293,04:11.72,0,0,0,0,1,0,0
211,6294,04:11.76,0,0,0,0,1,0,0
211,6295,04:11.80,0,0,0,0,1,0,0
211,6296,04:11.84,0,0,0,0,1,0,0
211,6297,04:11.88,0,0,0,0,1,0,0
211,6298,04:11.92,0,0,0,0,1,0,0
211,6299,04:11.96,0,0,0,0,1,0,0
211,6300,04:12.00,0,0,0,0,1,0,0
211,6301,04:12.04,0,0,0,0,1,0,0
211,6302,04:12.08,0,0,0,0,1,0,0
211,6303,04:12.12,0,0,0,0,1,0,0
211,6304,04:12.16,0,0,0,0,1,0,0
211,6305,04:12.20,0,0,0,0,1,0,0
211,6306,04:12.24,0,0,0,0,1,0,0
211,6307,04:12.28,0,0,0,0,1,0,0
211,6308,04:12.32,0,0,0,0,1,0,0
211,6309,04:12.36,0,0,0,0,1,0,0
211,6310,04:12.40,0,0,0,0,0,0,1
211,6311,04:12.44,0,0,0,0,0,0,1
211,6312,04:12.48,0,0,0,0,0,0,1
211,6313,04:12.52,0,0,0,0,0,0,1
211,6314,04:12.56,0,0,0,0,0,0,1
211,6315,04:12.60,0,0,0,0,0,0,1
211,6316,04:12.64,0,0,0,0,0,0,1
211,6317,04:12.68,0,0,0,0,0,0,1
211,6318,04:12.72,0,0,0,0,0,0,1
211,6319,04:12.76,0,0,0,0,0,0,1
211,6320,04:12.80,0,0,0,0,0,0,1
211,6321,04:12.84,0,0,0,0,0,0,1
211,6322,04:12.88,0,0,0,0,0,0,1
211,6323,04:12.92,0,0,0,0,0,0,1
211,6324,04:12.96,0,0,0,0,0,0,1
211,6325,04:13.00,0,0,0,0,0,0,1
211,6326,04:13.04,0,0,0,0,0,0,1
211,6327,04:13.08,0,0,0,0,0,0,1
211,6328,04:13.12,0,0,0,0,0,0,1
211,6329,04:13.16,0,0,0,0,0,0,1
211,6330,04:13.20,0,0,0,0,0,0,1
211,6331,04:13.24,0,0,0,0,0,0,1
211,6332,04:13.28,0,0,0,0,0,0,1
211,6333,04:13.32,0,0,0,0,0,0,1
211,6334,04:13.36,0,0,0,0,0,0,1
211,6335,04:13.40,0,0,0,0,0,0,1
211,6336,04:13.44,0,0,0,0,0,0,1
211,6337,04:13.48,0,0,0,0,0,0,1
211,6338,04:13.52,0,0,0,0,0,0,1
211,6339,04:13.56,0,0,0,0,0,0,1
211,6340,04:13.60,0,0,0,0,0,0,1
211,6341,04:13.64,0,0,0,0,0,0,1
211,6342,04:13.68,0,0,0,0,0,0,1
211,6343,04:13.72,0,0,0,0,0,0,1
211,6344,04:13.76,0,0,0,0,0,0,1
211,6345,04:13.80,0,0,0,0,0,0,1
211,6346,04:13.84,0,0,0,0,0,0,1
211,6347,04:13.88,0,0,0,0,0,0,1
211,6348,04:13.92,0,0,0,0,0,0,1
211,6349,04:13.96,0,0,0,0,0,0,1
211,6350,04:14.00,0,0,0,0,0,0,1
211,6351,04:14.04,0,0,0,0,0,0,1
211,6352,04:14.08,0,0,0,0,0,0,1
211,6353,04:14.12,0,0,0,0,0,0,1
211,6354,04:14.16,0,0,0,0,0,0,1
211,6355,04:14.20,0,0,0,0,0,0,1
211,6356,04:14.24,0,0,0,0,0,0,1
211,6357,04:14.28,0,0,0,0,0,0,1
211,6358,04:14.32,0,0,0,0,0,0,1
211,6359,04:14.36,0,0,0,0,0,0,1
211,6360,04:14.40,0,0,0,0,0,0,1
211,6361,04:14.44,0,0,0,0,0,0,1
211,6362,04:14.48,0,0,0,0,0,0,1
211,6363,04:14.52,0,0,0,0,0,0,1
211,6364,04:14.56,0,0,0,0,0,0,1
211,6365,04:14.60,0,0,0,0,0,0,1
211,6366,04:14.64,0,0,0,0,0,0,1
211,6367,04:14.68,0,0,0,0,0,0,1
211,6368,04:14.72,0,0,0,0,0,0,1
211,6369,04:14.76,0,0,0,0,0,0,1
211,6370,04:14.80,0,0,0,0,0,0,1
211,6371,04:14.84,0,0,0,0,0,0,1
211,6372,04:14.88,0,0,0,0,0,0,1
211,6373,04:14.92,0,0,0,0,0,0,1
211,6374,04:14.96,0,0,0,0,0,0,1
211,6375,04:15.00,0,0,0,0,0,0,1
211,6376,04:15.04,0,0,0,0,0,0,1
211,6377,04:15.08,0,0,0,0,0,0,1
211,6378,04:15.12,0,0,0,0,0,0,1
211,6379,04:15.16,0,0,0,0,0,0,1
211,6380,04:15.20,0,0,0,0,0,0,1
211,6381,04:15.24,0,0,0,0,0,0,1
211,6382,04:15.28,0,0,0,0,0,0,1
211,6383,04:15.32,0,0,0,0,0,0,1
211,6384,04:15.36,0,0,0,0,0,0,1
211,6385,04:15.40,0,0,0,0,0,0,1
211,6386,04:15.44,0,0,0,0,0,0,1
211,6387,04:15.48,0,0,0,0,0,0,1
211,6388,04:15.52,0,0,0,0,0,0,1
211,6389,04:15.56,0,0,0,0,0,0,1
211,6390,04:15.60,0,0,0,0,0,0,1
211,6391,04:15.64,0,0,0,0,0,0,1
211,6392,04:15.68,0,0,0,0,0,0,1
211,6393,04:15.72,0,0,0,0,0,0,1
211,6394,04:15.76,0,0,0,0,0,0,1
211,6395,04:15.80,0,0,0,0,0,0,1
211,6396,04:15.84,0,0,0,0,0,0,1
211,6397,04:15.88,0,0,0,0,0,0,1
211,6398,04:15.92,0,0,0,0,0,0,1
211,6399,04:15.96,0,0,0,0,0,0,1
211,6400,04:16.00,0,0,0,0,0,0,1
211,6401,04:16.04,0,0,0,0,0,0,1
211,6402,04:16.08,0,0,0,0,0,0,1
211,6403,04:16.12,0,0,0,0,0,0,1
211,6404,04:16.16,0,0,0,0,0,0,1
211,6405,04:16.20,0,0,0,0,0,0,1
211,6406,04:16.24,0,0,0,0,0,0,1
211,6407,04:16.28,0,0,0,0,0,0,1
211,6408,04:16.32,0,0,0,0,0,0,1
211,6409,04:16.36,0,0,0,0,0,0,1
211,6410,04:16.40,0,0,0,0,0,0,1
211,6411,04:16.44,0,0,0,0,0,0,1
211,6412,04:16.48,0,0,0,0,0,0,1
211,6413,04:16.52,0,0,0,0,0,0,1
211,6414,04:16.56,0,0,0,0,0,0,1
211,6415,04:16.60,0,0,0,0,0,0,1
211,6416,04:16.64,0,0,0,0,0,0,1
211,6417,04:16.68,0,0,0,0,0,0,1
211,6418,04:16.72,0,0,0,0,0,0,1
211,6419,04:16.76,0,0,0,0,0,0,1
211,6420,04:16.80,0,0,0,0,0,0,1
211,6421,04:16.84,0,0,0,0,0,0,1
211,6422,04:16.88,0,0,0,0,0,0,1
211,6423,04:16.92,0,0,0,0,0,0,1
211,6424,04:16.96,0,0,0,0,0,0,1
211,6425,04:17.00,0,0,0,0,0,0,1
211,6426,04:17.04,0,0,0,0,0,0,1
211,6427,04:17.08,0,0,0,0,0,0,1
211,6428,04:17.12,0,0,0,0,0,0,1
211,6429,04:17.16,0,0,0,0,0,0,1
211,6430,04:17.20,0,0,0,0,0,0,1
211,6431,04:17.24,0,0,0,0,0,0,1
211,6432,04:17.28,0,0,0,0,0,0,1
211,6433,04:17.32,0,0,0,0,0,0,1
211,6434,04:17.36,0,0,0,0,0,0,1
211,6435,04:17.40,0,0,0,0,0,0,1
211,6436,04:17.44,0,0,0,0,0,0,1
211,6437,04:17.48,0,0,0,0,0,0,1
211,6438,04:17.52,0,0,0,0,0,0,1
211,6439,04:17.56,0,0,0,0,0,0,1
211,6440,04:17.60,0,0,0,0,0,0,1
211,6441,04:17.64,0,0,0,0,0,0,1
211,6442,04:17.68,0,0,0,0,0,0,1
211,6443,04:17.72,0,0,0,0,0,0,1
211,6444,04:17.76,0,0,0,0,0,0,1
211,6445,04:17.80,0,0,0,0,0,0,1
211,6446,04:17.84,0,0,0,0,0,0,1
211,6447,04:17.88,0,0,0,0,0,0,1
211,6448,04:17.92,0,0,0,0,0,0,1
211,6449,04:17.96,0,0,0,0,0,0,1
211,6450,04:18.00,0,0,0,0,0,0,1
211,6451,04:18.04,0,0,0,0,0,0,1
211,6452,04:18.08,0,0,0,0,0,0,1
211,6453,04:18.12,0,0,0,0,0,0,1
211,6454,04:18.16,0,0,0,0,0,0,1
211,6455,04:18.20,0,0,0,0,0,0,1
211,6456,04:18.24,0,0,0,0,0,0,1
211,6457,04:18.28,0,0,0,0,0,0,1
211,6458,04:18.32,0,0,0,0,0,0,1
211,6459,04:18.36,0,0,0,0,0,0,1
211,6460,04:18.40,0,0,0,0,0,0,1
211,6461,04:18.44,0,0,0,0,0,0,1
211,6462,04:18.48,0,0,0,0,0,0,1
211,6463,04:18.52,0,0,0,0,0,0,1
211,6464,04:18.56,0,0,0,0,0,0,1
211,6465,04:18.60,0,0,0,0,0,0,1
211,6466,04:18.64,0,0,0,0,0,0,1
211,6467,04:18.68,0,0,0,0,0,0,1
211,6468,04:18.72,0,0,0,0,0,0,1
211,6469,04:18.76,0,0,0,0,0,0,1
211,6470,04:18.80,0,0,0,0,0,0,1
211,6471,04:18.84,0,0,0,0,0,0,1
211,6472,04:18.88,0,0,0,0,0,0,1
211,6473,04:18.92,0,0,0,0,0,0,1
211,6474,04:18.96,0,0,0,0,0,0,1
211,6475,04:19.00,0,0,0,0,0,0,1
211,6476,04:19.04,0,0,0,0,0,0,1
211,6477,04:19.08,0,0,0,0,0,0,1
211,6478,04:19.12,0,0,0,0,0,0,1
211,6479,04:19.16,0,0,0,0,0,0,1
211,6480,04:19.20,0,0,0,0,0,0,1
211,6481,04:19.24,0,0,0,0,0,0,1
211,6482,04:19.28,0,0,0,0,0,0,1
211,6483,04:19.32,0,0,0,0,0,0,1
211,6484,04:19.36,0,0,0,0,0,0,1
211,6485,04:19.40,0,0,0,0,0,0,1
211,6486,04:19.44,0,0,0,0,0,0,1
211,6487,04:19.48,1,0,0,0,0,0,1
211,6488,04:19.52,1,0,0,0,0,0,1
211,6489,04:19.56,1,0,0,0,0,0,1
211,6490,04:19.60,1,0,0,0,0,0,1
211,6491,04:19.64,1,0,0,0,0,0,1
211,6492,04:19.68,1,0,0,0,0,0,1
211,6493,04:19.72,1,0,0,0,0,0,1
211,6494,04:19.76,1,0,0,0,0,0,1
211,6495,04:19.80,1,0,0,0,0,0,1
211,6496,04:19.84,1,0,0,0,0,0,1
211,6497,04:19.88,1,0,0,0,0,0,1
211,6498,04:19.92,1,0,0,0,0,0,1
211,6499,04:19.96,1,0,0,0,0,0,1
211,6500,04:20.00,1,0,0,0,0,0,1
211,6501,04:20.04,1,0,0,0,0,0,1
211,6502,04:20.08,1,0,0,0,0,0,1
211,6503,04:20.12,1,0,0,0,0,0,1
211,6504,04:20.16,1,0,0,0,0,0,1
211,6505,04:20.20,1,0,0,0,0,0,1
211,6506,04:20.24,1,0,0,0,0,0,1
211,6507,04:20.28,1,0,0,0,0,0,1
211,6508,04:20.32,1,0,0,0,0,0,1
211,6509,04:20.36,1,0,0,0,0,0,1
211,6510,04:20.40,1,0,0,0,0,0,1
211,6511,04:20.44,1,0,0,0,0,0,1
211,6512,04:20.48,1,0,0,0,0,0,1
211,6513,04:20.52,1,0,0,0,0,0,1
211,6514,04:20.56,1,0,0,0,0,0,1
211,6515,04:20.60,1,0,0,0,0,0,1
211,6516,04:20.64,1,0,0,0,0,0,1
211,6517,04:20.68,1,0,0,0,0,0,1
211,6518,04:20.72,1,0,0,0,0,0,1
211,6519,04:20.76,1,0,0,0,0,0,1
211,6520,04:20.80,1,0,0,0,0,0,1
211,6521,04:20.84,1,0,0,0,0,0,1
211,6522,04:20.88,1,0,0,0,0,0,1
211,6523,04:20.92,1,0,0,0,0,0,1
211,6524,04:20.96,1,0,0,0,0,0,1
211,6525,04:21.00,1,0,0,0,0,0,1
211,6526,04:21.04,1,0,0,0,0,0,1
211,6527,04:21.08,1,0,0,0,0,0,1
211,6528,04:21.12,1,0,0,0,0,0,1
211,6529,04:21.16,1,0,0,0,0,0,1
211,6530,04:21.20,1,0,0,0,0,0,1
211,6531,04:21.24,1,0,0,0,0,0,1
211,6532,04:21.28,1,0,0,0,0,0,1
211,6533,04:21.32,1,0,0,0,0,0,1
211,6534,04:21.36,1,0,0,0,0,0,1
211,6535,04:21.40,1,0,0,0,0,0,1
211,6536,04:21.44,1,0,0,0,0,0,1
211,6537,04:21.48,1,0,0,0,0,0,1
211,6538,04:21.52,1,0,0,0,0,0,1
211,6539,04:21.56,1,0,0,0,0,0,1
211,6540,04:21.60,1,0,0,0,0,0,1
211,6541,04:21.64,1,0,0,0,0,0,1
211,6542,04:21.68,1,0,0,0,0,0,1
211,6543,04:21.72,1,0,0,0,0,0,1
211,6544,04:21.76,1,0,0,0,0,0,1
211,6545,04:21.80,1,0,0,0,0,0,1
211,6546,04:21.84,1,0,0,0,0,0,1
211,6547,04:21.88,1,0,0,0,0,0,1
211,6548,04:21.92,1,0,0,0,0,0,1
211,6549,04:21.96,1,0,0,0,0,0,1
211,6550,04:22.00,1,0,0,0,0,0,1
211,6551,04:22.04,1,0,0,0,0,0,1
211,6552,04:22.08,1,0,0,0,0,0,1
211,6553,04:22.12,1,0,0,0,0,0,1
211,6554,04:22.16,1,0,0,0,0,0,1
211,6555,04:22.20,1,0,0,0,0,0,1
211,6556,04:22.24,1,0,0,0,0,0,1
211,6557,04:22.28,1,0,0,0,0,0,1
211,6558,04:22.32,1,0,0,0,0,0,1
211,6559,04:22.36,1,0,0,0,0,0,1
211,6560,04:22.40,1,0,0,0,0,0,1
211,6561,04:22.44,1,0,0,0,0,0,1
211,6562,04:22.48,1,0,0,0,0,0,1
211,6563,04:22.52,1,0,0,0,0,0,1
211,6564,04:22.56,1,0,0,0,0,0,1
211,6565,04:22.60,1,0,0,0,0,0,1
211,6566,04:22.64,1,0,0,0,0,0,1
211,6567,04:22.68,1,0,0,0,0,0,1
211,6568,04:22.72,1,0,0,0,0,0,1
211,6569,04:22.76,1,0,0,0,0,0,1
211,6570,04:22.80,1,0,0,0,0,0,1
211,6571,04:22.84,1,0,0,0,0,0,1
211,6572,04:22.88,1,0,0,0,0,0,1
211,6573,04:22.92,1,0,0,0,0,0,1
211,6574,04:22.96,1,0,0,0,0,0,1
211,6575,04:23.00,1,0,0,0,0,0,1
211,6576,04:23.04,1,0,0,0,0,0,1
211,6577,04:23.08,1,0,0,0,0,0,1
211,6578,04:23.12,1,0,0,0,0,0,1
211,6579,04:23.16,1,0,0,0,0,0,1
211,6580,04:23.20,1,0,0,0,0,0,1
211,6581,04:23.24,1,0,0,0,0,0,1
211,6582,04:23.28,1,0,0,0,0,0,1
211,6583,04:23.32,1,0,0,0,0,0,1
211,6584,04:23.36,1,0,0,0,0,0,1
211,6585,04:23.40,1,0,0,0,0,0,1
211,6586,04:23.44,1,0,0,0,0,0,1
211,6587,04:23.48,1,0,0,0,0,0,1
211,6588,04:23.52,1,0,0,0,0,0,1
211,6589,04:23.56,1,0,0,0,0,0,1
211,6590,04:23.60,1,0,0,0,0,0,1
211,6591,04:23.64,1,0,0,0,0,0,1
211,6592,04:23.68,1,0,0,0,0,0,1
211,6593,04:23.72,1,0,0,0,0,0,1
211,6594,04:23.76,1,0,0,0,0,0,1
211,6595,04:23.80,1,0,0,0,0,0,1
211,6596,04:23.84,1,0,0,0,0,0,1
211,6597,04:23.88,1,0,0,0,0,0,1
211,6598,04:23.92,1,0,0,0,0,0,1
211,6599,04:23.96,1,0,0,0,0,0,1
211,6600,04:24.00,1,0,0,0,0,0,1
211,6601,04:24.04,1,0,0,0,0,0,1
211,6602,04:24.08,1,0,0,0,0,0,1
211,6603,04:24.12,1,0,0,0,0,0,1
211,6604,04:24.16,1,0,0,0,0,0,1
211,6605,04:24.20,1,0,0,0,0,0,1
211,6606,04:24.24,1,0,0,0,0,0,1
211,6607,04:24.28,1,0,0,0,0,0,1
211,6608,04:24.32,1,0,0,0,0,0,1
211,6609,04:24.36,1,0,0,0,0,0,1
211,6610,04:24.40,1,0,0,0,0,0,1
211,6611,04:24.44,1,0,0,0,0,0,1
211,6612,04:24.48,1,0,0,0,0,0,1
211,6613,04:24.52,1,0,0,0,0,0,1
211,6614,04:24.56,1,0,0,0,0,0,1
211,6615,04:24.60,1,0,0,0,0,0,1
211,6616,04:24.64,1,0,0,0,0,0,1
211,6617,04:24.68,1,0,0,0,0,0,1
211,6618,04:24.72,1,0,0,0,0,0,1
211,6619,04:24.76,1,0,0,0,0,0,1
211,6620,04:24.80,1,0,0,0,0,0,1
211,6621,04:24.84,1,0,0,0,0,0,1
211,6622,04:24.88,1,0,0,0,0,0,1
211,6623,04:24.92,1,0,0,0,0,0,1
211,6624,04:24.96,1,0,0,0,0,0,1
211,6625,04:25.00,1,0,0,0,0,0,1
211,6626,04:25.04,1,0,0,0,0,0,1
211,6627,04:25.08,1,0,0,0,0,0,1
211,6628,04:25.12,1,0,0,0,0,0,1
211,6629,04:25.16,1,0,0,0,0,0,1
211,6630,04:25.20,1,0,0,0,0,0,1
211,6631,04:25.24,1,0,0,0,0,0,1
211,6632,04:25.28,1,0,0,0,0,0,1
211,6633,04:25.32,1,0,0,0,0,0,1
211,6634,04:25.36,1,0,0,0,0,0,1
211,6635,04:25.40,1,0,0,0,0,0,1
211,6636,04:25.44,1,0,0,0,0,0,1
211,6637,04:25.48,1,0,0,0,0,0,1
211,6638,04:25.52,1,0,0,0,0,0,1
211,6639,04:25.56,1,0,0,0,0,0,1
211,6640,04:25.60,1,0,0,0,0,0,1
211,6641,04:25.64,1,0,0,0,0,0,1
211,6642,04:25.68,1,0,0,0,0,0,1
211,6643,04:25.72,1,0,0,0,0,0,1
211,6644,04:25.76,1,0,0,0,0,0,1
211,6645,04:25.80,1,0,0,0,0,0,1
211,6646,04:25.84,1,0,0,0,0,0,1
211,6647,04:25.88,1,0,0,0,0,0,1
211,6648,04:25.92,1,0,0,0,0,0,1
211,6649,04:25.96,1,0,0,0,0,0,1
211,6650,04:26.00,1,0,0,0,0,0,1
211,6651,04:26.04,1,0,0,0,0,0,1
211,6652,04:26.08,1,0,0,0,0,0,1
211,6653,04:26.12,1,0,0,0,0,0,1
211,6654,04:26.16,1,0,0,0,0,0,1
211,6655,04:26.20,1,0,0,0,0,0,1
211,6656,04:26.24,1,0,0,0,0,0,1
211,6657,04:26.28,1,0,0,0,0,0,1
211,6658,04:26.32,1,0,0,0,0,0,1
211,6659,04:26.36,1,0,0,0,0,0,1
211,6660,04:26.40,1,0,0,0,0,0,1
211,6661,04:26.44,1,0,0,0,0,0,1
211,6662,04:26.48,1,0,0,0,0,0,1
211,6663,04:26.52,1,0,0,0,0,0,1
211,6664,04:26.56,1,0,0,0,0,0,1
211,6665,04:26.60,1,0,0,0,0,0,1
211,6666,04:26.64,1,0,0,0,0,0,1
211,6667,04:26.68,1,0,0,0,0,0,1
211,6668,04:26.72,1,0,0,0,0,0,1
211,6669,04:26.76,1,0,0,0,0,0,1
211,6670,04:26.80,1,0,0,0,0,0,1
211,6671,04:26.84,1,0,0,0,0,0,1
211,6672,04:26.88,1,0,0,0,0,0,1
211,6673,04:26.92,1,0,0,0,0,0,1
211,6674,04:26.96,1,0,0,0,0,0,1
211,6675,04:27.00,1,0,0,0,0,0,1
211,6676,04:27.04,1,0,0,0,0,0,1
211,6677,04:27.08,1,0,0,0,0,0,1
211,6678,04:27.12,1,0,0,0,0,0,1
211,6679,04:27.16,1,0,0,0,0,0,1
211,6680,04:27.20,1,0,0,0,0,0,1
211,6681,04:27.24,1,0,0,0,0,0,1
211,6682,04:27.28,1,0,0,0,0,0,1
211,6683,04:27.32,1,0,0,0,0,0,1
211,6684,04:27.36,1,0,0,0,0,0,1
211,6685,04:27.40,1,0,0,0,0,0,1
211,6686,04:27.44,1,0,0,0,0,0,1
211,6687,04:27.48,1,0,0,0,0,0,1
211,6688,04:27.52,1,0,0,0,0,0,1
211,6689,04:27.56,1,0,0,0,0,0,1
211,6690,04:27.60,1,0,0,0,0,0,1
211,6691,04:27.64,1,0,0,0,0,0,1
211,6692,04:27.68,1,0,0,0,0,0,1
211,6693,04:27.72,1,0,0,0,0,0,1
211,6694,04:27.76,1,0,0,0,0,0,1
211,6695,04:27.80,1,0,0,0,0,0,1
211,6696,04:27.84,0,0,0,0,0,0,1
211,6697,04:27.88,0,0,0,0,0,0,1
211,6698,04:27.92,0,0,0,0,0,0,1
211,6699,04:27.96,0,0,0,0,0,0,1
211,6700,04:28.00,0,0,0,0,0,0,1
211,6701,04:28.04,0,0,0,0,0,0,1
211,6702,04:28.08,0,0,0,0,0,0,1
211,6703,04:28.12,0,0,0,0,0,0,1
211,6704,04:28.16,0,0,0,0,0,0,1
211,6705,04:28.20,0,0,0,0,0,0,1
211,6706,04:28.24,0,0,0,0,0,0,1
211,6707,04:28.28,0,0,0,0,0,0,1
211,6708,04:28.32,0,0,0,0,0,0,1
211,6709,04:28.36,0,0,0,0,0,0,1
211,6710,04:28.40,0,0,0,0,0,0,1
211,6711,04:28.44,0,0,0,0,0,0,1
211,6712,04:28.48,0,0,0,0,0,0,1
211,6713,04:28.52,0,0,0,0,0,0,1
211,6714,04:28.56,0,0,0,0,0,0,1
211,6715,04:28.60,0,0,0,0,0,0,1
211,6716,04:28.64,0,0,0,0,0,0,1
211,6717,04:28.68,0,0,0,0,0,0,1
211,6718,04:28.72,0,0,0,0,0,0,1
211,6719,04:28.76,0,0,0,0,0,0,1
211,6720,04:28.80,0,0,0,0,0,0,1
211,6721,04:28.84,0,0,0,0,0,0,1
211,6722,04:28.88,0,0,0,0,0,0,1
211,6723,04:28.92,0,0,0,0,0,0,1
211,6724,04:28.96,0,0,0,0,0,0,1
211,6725,04:29.00,0,0,0,0,0,0,1
211,6726,04:29.04,0,0,0,0,0,0,1
211,6727,04:29.08,0,0,0,0,0,0,1
211,6728,04:29.12,0,0,0,0,0,0,1
211,6729,04:29.16,0,0,0,0,0,0,1
211,6730,04:29.20,0,0,0,0,0,0,1
211,6731,04:29.24,0,0,0,0,0,0,1
211,6732,04:29.28,0,0,0,0,0,0,1
211,6733,04:29.32,0,0,0,0,0,0,1
211,6734,04:29.36,0,0,0,0,0,0,1
211,6735,04:29.40,0,0,0,0,0,0,1
211,6736,04:29.44,0,0,0,0,0,0,1
211,6737,04:29.48,0,0,0,0,0,0,1
211,6738,04:29.52,0,0,0,0,0,0,1
211,6739,04:29.56,0,0,0,0,0,0,1
211,6740,04:29.60,0,0,0,0,0,0,1
211,6741,04:29.64,0,0,0,0,0,0,1
211,6742,04:29.68,0,0,0,0,0,0,1
211,6743,04:29.72,0,0,0,0,0,0,1
211,6744,04:29.76,0,0,0,0,0,0,1
211,6745,04:29.80,0,0,0,0,0,0,1
211,6746,04:29.84,0,0,0,0,0,0,1
211,6747,04:29.88,0,0,0,0,0,0,1
211,6748,04:29.92,0,0,0,0,0,0,1
211,6749,04:29.96,0,0,0,0,0,0,1
211,6750,04:30.00,0,0,0,0,0,0,1
211,6751,04:30.04,0,0,0,0,0,0,1
211,6752,04:30.08,0,0,0,0,0,0,1
211,6753,04:30.12,0,0,0,0,0,0,1
211,6754,04:30.16,0,0,0,0,0,0,1
211,6755,04:30.20,0,0,0,0,0,0,1
211,6756,04:30.24,0,0,0,0,0,0,1
211,6757,04:30.28,0,0,0,0,0,0,1
211,6758,04:30.32,0,0,0,0,0,0,1
211,6759,04:30.36,0,0,0,0,0,0,1
211,6760,04:30.40,0,0,0,0,0,0,1
211,6761,04:30.44,0,0,0,0,0,0,1
211,6762,04:30.48,0,0,0,0,0,0,1
211,6763,04:30.52,0,0,0,0,0,0,1
211,6764,04:30.56,0,0,0,0,0,0,1
211,6765,04:30.60,0,0,0,0,0,0,1
211,6766,04:30.64,0,0,0,0,0,0,1
211,6767,04:30.68,0,0,0,0,0,0,1
211,6768,04:30.72,0,0,0,0,0,0,1
211,6769,04:30.76,0,0,0,0,0,0,1
211,6770,04:30.80,0,0,0,0,0,0,1
211,6771,04:30.84,0,0,0,0,0,0,1
211,6772,04:30.88,0,0,0,0,0,0,1
211,6773,04:30.92,0,0,0,0,0,0,1
211,6774,04:30.96,0,0,0,0,0,0,1
211,6775,04:31.00,0,0,0,0,0,0,1
211,6776,04:31.04,0,0,0,0,0,0,1
211,6777,04:31.08,0,0,0,0,0,0,1
211,6778,04:31.12,0,0,0,0,0,0,1
211,6779,04:31.16,0,0,0,0,0,0,1
211,6780,04:31.20,0,0,0,0,0,0,1
211,6781,04:31.24,0,0,0,0,0,0,1
211,6782,04:31.28,0,0,0,0,0,0,1
211,6783,04:31.32,0,0,0,0,0,0,1
211,6784,04:31.36,0,0,0,0,0,0,1
211,6785,04:31.40,0,0,0,0,0,0,1
211,6786,04:31.44,0,0,0,0,0,0,1
211,6787,04:31.48,0,0,0,0,0,0,1
211,6788,04:31.52,0,0,0,0,0,0,1
211,6789,04:31.56,0,0,0,0,0,0,1
